utterance,paraphrased,empathy,distance,similarity,grammatical_errors
"Thank you, I am sorry you're struggling right now and want to help. What I'd like to do now is ask a few questions about what's going on just so that I can better understand what's happening.","Thank you, I am sorry you're struggling right now and need to help. What I would like to do now is ask a few questions about what's going on just so that I can understand what's happening better. ",2.0,6,0.972233772277832,0
I appreciate you sharing that with me. I'm in tune with your emotion and we will understand how to overcome it. Do you feel like {} had negative feelings toward your childhood-self?,I appreciate that you shared that with me ; I am in tune with your emotion and we will understand how to overcome it. Do you feel like you’ve had negative feelings towards your childhood self? ,2.0,10,0.9712597727775574,1
"Brilliant! I am glad to hear that you are now feeling great. But because my job is to help people better handle difficult emotions, I have an unusual favor to ask in order to proceed the conversation. Can I ask you to recall a painful experience you had in the past?","I am glad to hear that you are now feeling great, but because my job is helping people better handle difficult emotions, I have an unusual favor to ask in order to continue the conversation: can I ask you to recall a painful experience you had in the past? ",2.0,8,0.958954393863678,0
Emotions can be difficult to overcome. I have collected some helpful tips to cope with negative feelings. Would you be interested in trying any of them?,Emotions can be hard to overcome and I have collected some helpful tips on how to cope with negative feelings. Would you like to try them out? ,2.0,12,0.9613404273986816,1
"You've done so well with this. Has this protocol made you feel better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","I really hope that the protocol helped you, but feel free to tell me if that's not the case. ",2.0,17,0.8143259882926941,0
"I'm so glad you're feeling better, I think this is great! Would you like to try something new? ","I'm glad you are feeling better, I think this is great! ",2.0,10,0.8098404407501221,0
"I am sorry to hear that you feel worse. I have other suggestions that could help, if you like. ", Sorry to hear that you feel worse.I have other suggestions that could help if you like.  ,1.0,6,0.98542720079422,1
I am sorry that I cannot detect any defense mechanism from what you’ve told me. Would you like to end our conversation here or are you more willing to try again?,"I am sorry that from what you have told me, I can’t detect any defense mechanism. Would you like to end our conversation here or are you willing to try again? ",2.0,13,0.9845556616783142,0
"Thank you, that's fine. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?","Thank you  That's okay I know this may be hard for you to discuss, but your information has been very helpful. Have you ever had a real fight with ? ",2.0,6,0.9157987236976624,1
"Thanks for sharing this, it's really helpful. Would you consider your childhood-self to have been excessively friendly to {}?","Thank you for sharing this, it is really helpful and would you consider your childhood to have been overly friendly to ? ",2.0,10,0.8875089883804321,1
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Is your childhood-self's feelings towards {} same to any of their parents/relatives who took care of you primarily when they were little?","Does your childhood-self's feelings toward  any of their parents/relative who took care of you primarily when they were little, as well as all other people around you be the same? ",1.0,40,0.7524319887161255,1
"Alright, thank you for that. I would really like to understand your emotion better and give you a hand. Would you mind sharing if your childhood-self behaviors become more childlike with respect to {}?","Admitting to make it okay thanks for this, I would really like to understand your emotion better and give you a hand : Would you mind sharing if your childhood-self behaviors become more childlike with respect to  ",2.0,10,0.944370687007904,2
"Okay, thanks for that. Do you mind telling if this negative emotion has something to do with your childhood-self's interaction with someone else? Maybe there are more than one person?","Okay, thanks for that. Do you mind telling if this negative emotion has something to do with your childhood self's interaction with someone else? Maybe there are more than one person? ",2.0,2,0.9978773593902588,0
"I understand, thank you for letting me know. So your childhood-self felt {} towards {} but has not expressed it. Then I was wondering if it's possible that your childhood-self is now expressing it towards someone else?","So the childhood-self felt towards  but has not expressed it, and I wondered if it is possible that your childhood self is now expressing it towards someone else? ",1.0,19,0.8885512351989746,1
"Thank you, I really appreciate your cooperation. Has your childhood-self ever experienced some serious illness/ trauma that people abused them physically, sexually, psychologically? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.","Has your childhood-self ever experienced some serious illness/traumatic that someone physically, sexually or psychologically abused them? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and later give you suggestions. ",2.0,20,0.834377646446228,0
"Thank you for your openness. I think that perhaps you are feeling {}, do you think that's true? Please feel free to correct me if not.","Thank you for your openness, I think perhaps that you feel  do you think that's true? ",2.0,14,0.8781900405883789,1
"I apologise, I must have misunderstood. Can you let me know how you feel by choosing the correct emotion from the list below? If so please let me know by selecting it:","Apologies, I must have misunderstood. Can you tell me how you feel by choosing the correct emotion from the list below? ",2.0,13,0.8518308401107788,0
"It must be so hard for you to feel the way you do. I totally understand how you feel. When you look back on your childhood-self, do you think your childhood-self feels depressed or feels like a failure?","It must be so hard for you to feel the way that you do. I totally understand how you feel When you look back on your childhood self, do you think your childhood-self feels depressed or is it just a failure? ",2.0,7,0.9818143844604492,0
"Sorry to hear that, I can relate. Can you tell me if this was caused by a specific event/s? If so, I hope it wasn't too difficult for you.","Sorry to hear that - I can relate. Can you tell me if this was caused by a specific event/s? If so, I hope it wasn't too difficult for you ",2.0,3,0.9964564442634583,0
"You must be hurting right now. Would you say that it was a recent or distant event (or events) that caused this emotion? Either way, I hope it wasn't too traumatic for you.",Would you say that it was a recent or distant event (or events) that caused this emotion? ,1.0,16,0.7613742351531982,0
"I'm very sorry that you are going through this. Have you tried going through protocol 9 recently and, as a result, had uncontrolled emotions that were rekindled by things that happened in the recent past? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this: Have recently tried to go through protocol 9 and, as a result, have had uncontrolled emotions rekindled by things that happened in the recent past? If this happened, I hope that you did not suffer too much from that exercise. ",2.0,11,0.9863616228103638,0
"I'm very sorry that you are going through this. Did you attempt protocol 10 and, if so, did you have negative thoughts about the past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Did you attempt protocol 10 and did you have negative thoughts about the past causing your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise... ",2.0,6,0.984158456325531,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. If it's okay, I'm going to ask a few questions to get a better understanding of what you're going through.","I am sorry that you are hurting, please bear with me while i try to investigate this further ; if it's okay, I will ask a few questions to get a better understanding of what you are going through. ",2.0,9,0.982837438583374,1
"Your sharing is greatly appreciated. I'm in tune with your emotion and we will understand how to overcome it. If you agree, I would like to ask some more questions so I can better understand your situation. Do you think that {} has a negative attitude towards your childhood-self?","If you agree, I would like to ask some more questions so I can better understand your situation. ",1.0,31,0.5321031808853149,1
"That's wonderful, I'm glad to hear you're feeling great! But my job is to help people better handle difficult emotions, so I have an unusual favor to ask in order to proceed the conversation. Could you please try to recall a painful episode when you had difficult emotions in the past, if it is ok with you?",Hello! I'm so pleased that you are feeling great and I have an unusual favor to ask in order to proceed the conversation : could you please try to remember a painful episode when you had difficult emotions in the past if it is okay with you? ,2.0,26,0.905211329460144,1
"Overcoming difficult emotions is not easy. For more help, I've put together some tips on how to deal with negative emotions that may be useful to you. Are you interested in trying some of these?",I've put together some helpful tips on how to deal with negative emotions for more help that may be useful to you. ,1.0,21,0.8595083355903625,0
"You've done so well with this. How do you feel after completing this protocol, better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","You've done so well with this, how do you feel after completing this protocol, better or worse? I really hope that the protocol helped, but feel free to tell me if that is not the case. ",2.0,8,0.9819511771202087,0
"OK, that's great to hear. Would it make you feel even better to attempt another protocol? ","OK, that's great to hear it would make you feel even better to try another protocol? ",2.0,4,0.9714282155036926,0
I am sorry to hear that you feel worse. Could I give another suggestion for you to try? ,Could I give you another suggestion for you to try? ,1.0,10,0.6303473711013794,0
I am sorry that I cannot identify any defense mechanism from what you told me. Would you like to give me one more chance to play it again or end the conversation now?,"I am sorry that I can not identify any defence mechanism from what you told me, Would you like to give me another chance to play it again or end the conversation now? ",2.0,6,0.9349799156188965,1
"Ok, I see. Thank you for your trust so far. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?","I see, thank you for your trust so far.I understand this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with? ",2.0,8,0.9544353485107422,2
"That was really useful, thank you. Now, I would like to know if your childhood-self ever reacted excessively friendly towards {}?",I found that really useful. Now I would like to know if your childhood self has ever reacted excessively sympathetically to? ,2.0,13,0.8360626697540283,0
"Thank you for answering. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Would you say that your childhood-self's feelings/attitudes towards {} are similar to those of their primary caregivers (such as your parents or relatives who took most of the responsibility to care for them during childhood)?",Would you say that your childhood-self's feelings towards  are similar to those of their primary caregiver (such as your parents or relatives who took over most of the responsibility to care for them during childhood)? ,1.0,28,0.797042727470398,1
Thanks for your answer. I would really like to understand your emotion better and give you a hand. I was wondering if your childhood-self acts more childlike or primitive towards {}?,"Thanks for your answer. I really like to understand your emotion and give you a hand, but I am wondering if your childhood self acts more childlike or primitive towards? ",2.0,9,0.9571312069892883,0
Well done! I really appreciate you being open with me. I hope you don't mind sharing with me some details. Does this negative emotion have something to do with your childhood-self's interaction with someone else?,"Well done, I really appreciate you being open with me and I hope that you don't mind sharing some details with me. Does this negative emotion have anything to do with your childhood self interaction with someone else? ",2.0,11,0.9863907098770142,0
"I understand. Now I have a clearer picture, thanks for your information. Your childhood-self has experienced but not conveyed {} towards {}. Now I was wondering if your childhood-self is revealing it towards some other people?",Now I have a clearer picture thanks for your advice. Your childhood self experienced but did not convey  toward  now I was wondering if your childhood self is revealing it to some other people? ,2.0,15,0.8957871198654175,2
"Okay, thanks for letting me know that. It can be uncomfortable to think about difficult events that have occurred. But I am here for you to understand your situation better, I hope you don’t mind me asking if your childhood-self has experienced some serious illness/ trauma that people abused them physically, sexually, psychologically?","It can be uncomfortable to think about difficult events that occurred. But I am here for you to understand your situation better, I hope you don't mind me if your childhood-self has experienced some serious illness/ trauma that people physically, sexually, or psychologically abused them? ",2.0,16,0.9718881845474243,0
"Thank you for your openness. From what you have told me I understand that you are feeling {}, do you think this more or less describes the way you're feeling? Please feel free to correct me if not.","Thank you for your openness, from what you said to me I understand that you are feeling  do you think that this more or less describes the way you feel? ",2.0,16,0.8971670866012573,2
"I apologise, I must have misunderstood. Just to avoid any further confusion, please select from the emotions below the one that best reflect your current feelings: If so please let me know by selecting it:",As apologise for the misunderstood of me Please choose from the emotions below the one that best describes your current feelings: ,1.0,24,0.887397050857544,2
"Thank you, noted, let's explore further if that's ok. Does your childhood-self feel depressed every once in a while?","Yes - Thank you, noted, let's explore further if that is ok. Does your childhood self feel depressed to the occasional time? ",2.0,11,0.9343611001968384,0
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? You can be open with me.",I am sorry to hear that you are feeling this way. Could you tell me if a specific event caused your feelings to feel this way? ,2.0,17,0.8348064422607422,0
"I'm sorry, that must have been hard. Could you tell me if this was something that happened recently or a while ago? I hope you did not suffer too much from this event.","I'm sorry to hear that must have been hard, but could you tell me whether this was something that happened recently or a while ago? ",2.0,18,0.8474700450897217,0
"I'm very sorry that you are going through this. Can you let me know if you have recently attempted protocol 9 and found this reignited unmanageable emotions as a result of recent events? If this happened, I hope you didn't suffer too much from that exercise.","Could you let me know if you have recently attempted protocol 9 and found this to revive unmanageable emotions as a result of recent events? If that happened, I hope you did not suffer too much from that exercise. ",2.0,15,0.9227012395858765,0
"Before we go any further, I would like to gauge which protocol could be best suited to your situation. Were you able to attempt protocol 10, and if so, did you feel like the protocol brought up the same difficult emotions that you experienced in the past? If this happened, I hope you didn't suffer too much from that exercise.","Before we go any further I would like to assess which protocol would best suited your situation: Were you able to try Protocol 10 and if so did you feel like the protocol brought up the same difficult emotions that you experienced in the past? If this happened, I hope you didn't suffer too much from that exercise. ",2.0,10,0.9299952983856201,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. How about we go through a few questions and look into some approaches that might help you feel better.","I am sorry you are hurting, please bear with me as I try to investigate this further. How about we go through some questions and look into some approaches that might help you feel better? ",2.0,5,0.9771780967712402,0
"Thank you for sharing. In order to better picture your current situation, if I may, I would like you to answer this question. Do you have the impression that {} is showing some negative attitudes towards your childhood-self?","To better understand your current situation, if I may ask it, please answer this question: Do you have the impression that showing some negative attitudes is against your childhood self ? ",2.0,22,0.8003027439117432,0
"Brilliant! It is good to hear that you are feeling positive now. However, my job is to teach people better handle negative emotions, so I have an unusual favor to ask in order to proceed. Can you recall a painful episode in the past when you experienced difficult emotions?","It is good to hear that you are feeling positive now ; however, my job is to teach people to better handle negative emotions ; therefore, I have an unusual favor to ask for in order to proceed: Can you recall a painful episode in the past when you experienced difficult emotions? ",2.0,10,0.9451056122779846,0
"It is not easy to overcome difficult emotions. For more help, I've put together some tips for dealing with negative emotions that you might find useful. Would you be interested in trying them by any chance?","It is not easy to overcome difficult emotions. For more help, I've put together some tips for dealing with negative emotions that you may find useful. Would you be interested in trying them by any chance? ",2.0,1,0.9992090463638306,0
"You've done so well with this. Would you say you feel better or worse after taking it? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","I really hope you feel better or worse after taking this, but feel free to tell me if that's not the case. ",2.0,19,0.7543647289276123,0
"Amazing, that’s good to hear! Would it make you feel even better to see another suggestion? ",Great to hear that! Would it make you feel even better to see another suggestion? ,2.0,5,0.9493842124938965,0
"I am sorry to hear that you feel worse. Do you feel like attempting another suggestion, perhaps? ",I am sorry to hear that you are getting worse... do you feel like trying a different suggestion perhaps? ,1.0,8,0.9251660108566284,0
"I am sorry that I cannot detect any defense mechanism based on the information given. Please would you like to play it again to give us more information, or end the conversation? Both are OK, it's up to you.","I am sorry that I cannot detect any defense mechanism based on the information I given you, please would you like to play it again to give us more information or end the conversation? Both are OK, it's up to you. ",2.0,5,0.9916225671768188,1
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?",Thank you for your information – I know that may be hard for you to discuss it but it has been very useful – have you ever had a real fight with? ,2.0,15,0.9363943934440613,1
Thank you for your cooperation so far. This information is important. Would you say your childhood-self is too friendly with {}?,"Hi, thank you for your cooperation, this information is important, would you say that your childhood self is too friendly with ? ",2.0,12,0.9510887861251831,0
"Thanks, I appreciate you answering that question. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self have similar feelings/attitudes towards {} to their primary caregiver (such as a parent or relative who took on most of the responsibility for them during childhood)?","I appreciate you answering my question, but nothing that you can tell me will help me understand better your situation. ",1.0,42,0.5580443739891052,0
"Thanks, I really appreciate your response. To help me better understand, could you please tell me, is your childhood-self behavior toward {} more primitive or childlike than that when they are with others?","To help me better understand, might you please tell me  is your childhood self behavior towards  more primitive or childlike than that when they are together with others? ",1.0,13,0.9263514876365662,2
That's great! I hope you don't mind sharing with me some details. Could you please tell me if this negative emotion is related to how your childhood-self interacted with someone else?,Hope you don't mind sharing some details with me - Would you tell me if this negative emotion is related to how your childhood self interacted with someone else? ,2.0,12,0.9606661200523376,0
Thank you for letting me know. I understand that your childhood-self experienced {} but didn't express them towards {}. Is it possible that your childhood-self expresses it toward someone else?,Thank you for letting me know that your childhood-self experienced but didn't express them towards  Is it possible that your childhood self expressed it towards someone else? ,2.0,9,0.9397754669189453,1
"Thank you, I really appreciate your cooperation. It can be uncomfortable at times to think about difficult events that happened before. But to better understand your situation, would you mind my asking if your childhood-self has suffered from serious illness or some trauma when people abused them physically/sexually/psychologically?","Thank you! I really appreciate your cooperation, it can be uncomfortable at times to think about difficult events that happen before but would you mind asking if your childhood self suffered from serious illness or some trauma when people physically/sexually/psychologically abused them? ",2.0,17,0.9706774353981018,1
"Thank you for your openness. Based on what you've said I would say you're feeling {}, are my assumptions correct? Please correct me if I am wrong.","Thank you for your openness and based on what I have said I would say that, are my assumptions correct? ",2.0,15,0.8709096312522888,0
"Oh my apologies, I must have misunderstood. Could you please help me by selecting the option from the list that best matches how you're feeling? If so please let me know by selecting it:","Also, please check the option from the list that best matches what you feel, as I must have misunderstood. ",1.0,25,0.8057664632797241,0
Thank you for letting me know. I completely understand how you are feeling and it must be so hard. Does your childhood-self feel depressed or feel like being a failure from time to time?,"Thank you for letting me know, I completely understand how you are feeling and it must be hard to cope with. Does your childhood-self feel depressed or from time to time feel like a failure? ",2.0,14,0.966176450252533,1
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? If so, I hope it wasn't too difficult for you.","I am sorry that you are feeling this way, and so that I can help you better would you tell me if a specific event caused you to feel this way? ",2.0,17,0.9035723209381104,0
"I'm sorry, that must have been hard. Could you tell me if this was something that happened recently or a while ago? Either way, I hope it wasn't too traumatic for you.",I'm sorry that must have been hard; could you tell me if this was something that happened recently or a while ago? ,2.0,13,0.833297848701477,0
"I'm very sorry that you are going through this. Were you recently attempting to move forward from this recent event with protocol 9 and did the trauma you revisited become too difficult to deal with? If this happened, I hope you didn't suffer too much from that exercise.","I am very sorry that you are going through this. Were you recently attempting to move forward with Protocol 9 from this recent event and did the trauma you have revisited become too difficult to deal with? If this happened, I hope you didn't suffer too much from that exercise ",2.0,10,0.9897480607032776,0
"Before we go any further, I would like to gauge which protocol could be best suited to your situation. Did you try to complete protocol 10 and it resulted in reawakening some bad feelings due to things that happened in the past? If this happened, I hope you didn't suffer too much from that exercise.","Before we go further, I would like to gauge which protocol could be best suited to your situation. Did you try to complete Protocol 10 and it resulted in some bad feelings reawakening due to things that happened in the past? If so, I hope you didn't suffer too much from that exercise. ",2.0,6,0.9907245635986328,1
"Thank you, I am sorry you're struggling right now and want to help. What I'd like to do now is ask a few questions about what's going on just so that I can better understand what's happening.",Thank you for all the help and I am sorry to hear that you are struggling right now and want to help. What I would like to do is ask a few questions about what's going on just so that I can better understand what's happening ,2.0,15,0.9435634016990662,1
That was brave of you to share I'm in tune with your emotion and we will understand how to overcome it. Do you agree that {} has some negative attitudes towards your childhood-self?,That was brave of you to share I am in tune with your emotion and we will understand how to overcome it Do you agree that  has some negative attitudes towards the childhood-self? ,2.0,5,0.9813229441642761,2
"Brilliant! I'm glad to hear you're feeling positive now. However, my job is to help people better handle difficult emotions, so I have an unusual favor to ask in order to proceed. If it’s ok with you, could you please try to recall a painful episode from your past when you experienced difficult emotions?","I'm glad that you are feeling better now, but my job is to help people better manage difficult emotions, so I have an unusual favor to ask in order for you to proceed : Can you please try to remember a painful episode from your past when you experienced difficult emotions? ",2.0,17,0.9135692715644836,0
"It is not easy to overcome difficult emotions. For more help, I've put together some tips on how to cope with negative feelings that you might find useful. Are you interested in trying some of them by any chance?","For more help, I've put together some tips on how to cope with negative emotions that you might find useful. Are you interested in trying some of them? ",2.0,13,0.8860867023468018,0
"You've done so well with this. Has this protocol changed how you feel, either for better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","Has this protocol changed your feeling, either for better or worse? I really hope the protocol helped you, but feel free to tell me if that is not the case. ",2.0,13,0.9541682004928589,0
"Brilliant, that’s good to hear! How about we try another suggestion and see how we get on?","Brilliant, good to hear! How about we try another suggestion and see how we get on? ",2.0,1,0.9789836406707764,0
Sorry to hear you are feeling worse. Would you like to try a different suggestion? ,Please feel free to ask if you would like to try a different suggestion? ,0.0,9,0.6428595781326294,0
"I am sorry that I cannot detect a defense mechanism based on the information given. Please would you like to play it again to provide me with more information, or end the conversation? Both are OK, it's up to you.","I am sorry that I cannot detect a defense mechanism based on the information given so would you like to play it again for more information or end the conversation? Both are OK, it's up to you. ",2.0,7,0.9779971241950989,1
"That's OK, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?",That's OK thank you I know this may be difficult for you to discuss but your information has been very helpful. Did you have a real fight with? ,2.0,6,0.9190051555633545,1
"That's really cooperative of you, much obliged. Has your childhood-self been overly friendly and close towards {}?","It's really cooperative of you, much obliged. Has your childhood-self been overly friendly and close to? ",2.0,3,0.9659578204154968,0
"I appreciate you answering that question. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Are your childhood-self feelings/attitudes about {} somehow similar to those of any of their primary caregivers (such as parents or relatives who took most of the responsibility of raising them)?","I appreciate you answering that question: I know it is not always easy, but anything you can tell me will help me to better understand your situation : are your childhood-self feelings/attitudes about  somehow similar to those of their primary caregivers (such as parents or relatives who took most of the responsibility for raising them) ",2.0,11,0.973651647567749,1
" Thank you for your response. I would really like to understand your emotion better and give you a hand. Next question I would like to ask is, would you say your childhood-self behaves more like a child towards {}?","Hello, thank you very much for your response - I would really like to understand your emotion and give you a hand. The next question I would like is would you say that your childhood self behaves more like ? ",2.0,19,0.9490947723388672,0
"Okay, thanks for your response. You've done a great job so far! If it's ok to continue, may I ask, is there any other person involved in this event?","Okay, thanks for the reply - You've done a great job so far! If it's ok to continue, I should ask if there is any other person involved in this event? ",2.0,8,0.9515525102615356,0
"OK, I see. Thanks for letting me know that. You childhood-self didn't express your {} toward {}, but I was wondering if your childhood-self has taken out your negative emotions on another person?","OK, I see. Thanks for letting me know that you childhood self did not express your  toward  and I was wondering whether your childhood-self has taken out negative emotions on another person? ",2.0,11,0.9614084959030151,2
"Thank you, I really appreciate your cooperation. I really do want to understand you better, so let's try to get to the bottom of it. Has your childhood-self ever experienced some serious illness or trauma in the past? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.","I appreciate your cooperation really well; I really want to understand you better, so let's try to get to the bottom of it. Has your childhood self ever experienced some serious illness or trauma in the past? ",2.0,36,0.8752942085266113,0
"Thank you, I just want to make sure that I have understood correctly. It seems that you're feeling {} today, is that an accurate enough description of what you're feeling? Please feel free to correct me if not.","Thank you, I just want to make sure that I have understood correctly. It seems that you are feeling  today is that an accurate enough description of what you are feeling? ",2.0,14,0.9033995270729065,1
I'm sorry for misunderstanding how you are feeling. Could I ask that you choose from the list below the emotion that more accurately captures how you are feeling? If so please let me know by selecting it:,I'm sorry for misunderstanding how you are feeling and could ask that you choose the emotion from the list below that more accurately captures how you feel? ,2.0,18,0.9352098703384399,0
"That's ok, thank you. I completely understand how you are feeling and it must be so hard. Did your childhood-self often feel depressed or like a failure?","Thanks, That's ok, thank you. I totally understand how you feel and it must be so hard to cope. Did your childhood often feel depressed or like a failure? ",2.0,8,0.9196286201477051,0
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? Feel free to tell me openly.","I am sorry to hear that you are feeling this way. In order for me better to help, could you tell me if a particular event has caused you to feel this way? ",2.0,16,0.8287335634231567,0
"I'm sorry, that must have been hard. Would you say that it was a recent or a distant event, so that I can get a better picture? I hope you did not suffer too much from this event.","I'm sorry, that must have been hard. Would you say that it was a recent event or distant event so that I can get better picture? I hope that you did not suffer too much from this event... ",2.0,6,0.9855992794036865,0
"I'm very sorry that you are going through this. Did you attempt protocol 9 and, if so, did you have negative thoughts about the recent past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Did you try protocol 9 and if so did your mind have negative thoughts about the recent past that caused you to get stuck in that event? If this happened, I hope that you didn't suffer too much from that exercise ",2.0,10,0.9869655966758728,0
"I understand it can be difficult. Did you notice if there were unbearable emotions that came up from attempting protocol 10 (if you have attempted it), due to past events? If this happened, I hope you didn't suffer too much from that exercise.","Did you notice if there were unbearable emotions that came from attempting protocol 10 (if you have attempted it), due to past events? If this happened, I hope you didn't suffer too much from this exercise. ",2.0,8,0.9705656170845032,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. What I'd like to do now is ask a few questions about what's going on just so that I can better understand what's happening.","I am sorry that you hurt, please bear with me while I try to investigate this further. What I would like to do is ask a few questions about what's going on for me to understand better what is happening. ",2.0,12,0.9234746694564819,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self?","Thank you so much for sharing this, I really appreciate it I am in tune with your emotion and we will understand how to overcome it. Would you say that  has a negative attitude towards your childhood self? ",2.0,9,0.969092845916748,2
"Wonderful! I am delighted that you are feeling positive now. This might be weird considering your current feeling now, but it is good to learn how to overcome negative emotions. Could you please recall a sorrowful moment in the past in order to proceed?",I am delighted that you are now feeling positive - this might seem weird considering your current sensation - but it is good to learn how to overcome negative emotions. Could you please recall a sorrowful moment in the past in order to proceed? ,2.0,7,0.959827721118927,0
"Thank you, it's great that you've been able to identify the defense mechanism. Based on what you've told me, I've selected some protocols that may be helpful to you. In order to help you feel better, would you like to try some of them by any chance?","Hello. It's great that you have been able to identify the defense mechanism, and I've selected some protocols that might be helpful to you based on what you've told me. Please try some of them in order to help you feel better? ",2.0,32,0.9545028805732727,0
"You've done so well with this. Now that the protocol is finished, do you feel any differently to how you felt beforehand? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","Please clarify that if you feel differently now that the protocol is finished and was there any sort of improvement to how before you felt? I really hope the protocol helped you, but feel free to tell me if that's not the case. ",2.0,20,0.8904131650924683,0
I'm glad the protocol was able to help. How about we try another one and see how we get on? ,I'm glad that the protocol was able to help. How about we try another one and see how we get on? ,2.0,1,0.9932939410209656,0
I'm sorry you are feeling worse. How about we try another one and see how we get on with that one? ,"I'm sorry that you are feeling worse, but try another and see how we get on with this one? ",1.0,7,0.9511758089065552,0
"I am sorry that based on the information given, I cannot detect any defense mechanism in your case. Would you like to play it again to give us more information or end the conversation here?",Do you still want to play it again to give us more information or end the conversation here? ,0.0,21,0.5339095592498779,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?","Alright, thanks for this I know it may be hard for you to talk about, but your information has been very useful. Did you have a real fight with? ",2.0,8,0.9356048107147217,0
Thanks for your information. Would you mind sharing if your childhood-self treated {} in an excessively friendly manner?,Would you mind sharing it if your childhood-self  was treated in an excessively friendly manner? ,1.0,7,0.8737226724624634,1
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Do you think that your childhood-self has similar emotions towards their primary caregivers and {}?","Thank you, I know it isn't always easy, but anything you can tell me will help me better understand your situation. Do you think that your childhood self feels similar emotions towards their primary caregivers and? ",2.0,6,0.9711096286773682,0
"Nice, thanks for your response. I would really like to understand your emotion better and give you a hand. Would you agree that the behaviors of your childhood-self become more childlike towards {}?","Nice, thanks for your reply I would really like to understand your emotion better and give you a hand: Would you agree that the behaviors of your childhood self become more childlike towards ? ",2.0,5,0.9738247394561768,0
"Good job! Thanks for being open with me. To better understand your negative emotion, I would like to ask if there is any other person involved in this event except your childhood-self?","Please, help me to better understand my negative emotion. I would like to ask if there is any other person involved in this event other than your childhood self? ",2.0,15,0.8560280799865723,0
"Nice! Thank you for your cooperation. Based on what you said, your childhood-self felt but did not express {} towards {}, but is it possible that your childhood-self is now expressing it toward others?","Based on what you said, your childhood self felt but did not express  towards , but is it possible that your childhood-self now expresses it towards others? ",2.0,13,0.7913386821746826,2
"Thank you, I really appreciate your cooperation. Did your childhood-self experience some serious illness/trauma when people abused them physically, sexually, or psychologically? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.","I really appreciate your cooperation. Did your childhood self experience some serious illness/trauma when people physically, sexually or psychologically abused you? ",2.0,35,0.8675501346588135,0
"Thanks for telling me, I want to make sure I've understood correctly. I get the impression you are feeling {}, am I right? Please feel free to correct me if not.","Thank you for telling me, I want to make sure I have understood correctly I get the impression that you are feeling  am I correct? Please feel free to correct me if not. ",2.0,8,0.9489661455154419,1
"I'm so sorry, I'd love to understand better how you're feeling. Can you let me know how you feel by choosing the correct emotion from the list below? If so please let me know by selecting it:","I'm sorry, I'd love to know better how you feel Can you let me know how you feel by selecting the correct emotion from the list below? ",2.0,14,0.9364070892333984,0
"That's ok, thank you. I completely understand how you are feeling and it must be so hard. Did you notice that your childhood-self feels depressed or feels like being a failure from time to time?","That's ok, thank you. I completely understand how you are feeling and it must be so hard to bear that your childhood self feels depressed or feels like from time to time like a failure? ",2.0,13,0.8913381099700928,0
I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? You can be open with me.,I'm so sorry to hear that. Was there something in particular that caused you to feel this way? ,2.0,9,0.8467550277709961,0
