utterance,paraphrased,empathy,distance,similarity,grammatical_errors
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Is your childhood-self's feelings towards {} same to any of their parents/relatives who took care of you primarily when they were little?","Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Is your childhood-self's feelings towards {} same to any of their parents/relatives who took care of you primarily when they were little?",2.0,0,0.9999999403953552,0
"Alright, thank you for that. I would really like to understand your emotion better and give you a hand. Would you mind sharing if your childhood-self behaviors become more childlike with respect to {}?","Alright, thank you for that. I would really like to understand your emotion better and give you a hand. Would you mind sharing if your childhood-self behaviors become more childlike with respect to {}?",2.0,0,1.0,0
"Okay, thanks for that. Do you mind telling if this negative emotion has something to do with your childhood-self's interaction with someone else? Maybe there are more than one person?",can you tell if this negative emotion has something to do with your childhood's interaction with someone else? maybe there is more than one person?,1.0,10,0.9276731610298157,2
"I understand, thank you for letting me know. So your childhood-self felt {} towards {} but has not expressed it. Then I was wondering if it's possible that your childhood-self is now expressing it towards someone else?","I understand, thank you for letting me know. So your childhood-self felt {} towards {} but has not expressed it. Then I was wondering if it's possible that your childhood-self is now expressing it towards someone else?",2.0,0,1.0000001192092896,0
"Thank you, I really appreciate your cooperation. Has your childhood-self ever experienced some serious illness/ trauma that people abused them physically, sexually, psychologically? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.",i understand that thinking about difficult events can be uncomfortable at times but i will help you deal with difficult emotions and i will give you some suggestions later,2.0,29,0.5890607237815857,3
"Thank you for your openness. I think that perhaps you are feeling {}, do you think that's true? Please feel free to correct me if not.","Thank you for your openness. I think that perhaps you are feeling {}, do you think that's true? Please feel free to correct me if not.",2.0,0,1.0,0
"I apologise, I must have misunderstood. Can you let me know how you feel by choosing the correct emotion from the list below? If so please let me know by selecting it:",i apologise for not being aware of this fact can you let me know how you feel by selecting the right emotion from the list below?,2.0,21,0.858181357383728,2
"It must be so hard for you to feel the way you do. I totally understand how you feel. When you look back on your childhood-self, do you think your childhood-self feels depressed or feels like a failure?",if you look back at the past or look at your childhood yourself do you think your childhood self feels depressed or like a failure?,1.0,27,0.8438687324523926,1
"Sorry to hear that, I can relate. Can you tell me if this was caused by a specific event/s? If so, I hope it wasn't too difficult for you.","Sorry to hear that, I can relate. Can you tell me if this was caused by a specific event/s? If so, I hope it wasn't too difficult for you.",2.0,0,1.0000001192092896,0
"You must be hurting right now. Would you say that it was a recent or distant event (or events) that caused this emotion? Either way, I hope it wasn't too traumatic for you.",would you say that it was a recent or distant event or events that caused this emotion? either way i hope it wasn't too traumatic for you,2.0,13,0.8859825134277344,3
"I'm very sorry that you are going through this. Have you tried going through protocol 9 recently and, as a result, had uncontrolled emotions that were rekindled by things that happened in the recent past? If this happened, I hope you didn't suffer too much from that exercise.",i'm sorry you're going through this have you tried protocol 9 recently and as a result had uncontrolled emotions that were rekindled by things that happened in the recent past? if this happened i hope you don't suffer too much from,2.0,17,0.9448316693305969,3
"I'm very sorry that you are going through this. Did you attempt protocol 10 and, if so, did you have negative thoughts about the past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.",did you attempt protocol 10 and if so did you have negative thoughts about the past that caused your mind to get stuck in this event? if this happened i hope you didn't suffer too much from that exercise,2.0,18,0.958576500415802,3
"I am sorry that you are hurting, please bear with me while I try to investigate this further. If it's okay, I'm going to ask a few questions to get a better understanding of what you're going through.",i'm sorry you hurt please bear with me as i try to investigate this further if it's okay i'm going to ask you a few questions so i can understand what you're going through,2.0,19,0.9051535725593567,4
"Your sharing is greatly appreciated. I'm in tune with your emotion and we will understand how to overcome it. If you agree, I would like to ask some more questions so I can better understand your situation. Do you think that {} has a negative attitude towards your childhood-self?",i'm in tune with your emotion and we'll understand how to overcome it if you agree i'd like to ask you more questions so i can better understand your situation,2.0,28,0.7481400966644287,4
"That's wonderful, I'm glad to hear you're feeling great! But my job is to help people better handle difficult emotions, so I have an unusual favor to ask in order to proceed the conversation. Could you please try to recall a painful episode when you had difficult emotions in the past, if it is ok with you?",i'm glad you're feeling great but my job is to help people better handle difficult emotions so i have an unusual favor to ask in order to continue the conversation could you please try to remember a painful episode in the,2.0,25,0.9418917894363403,3
"Overcoming difficult emotions is not easy. For more help, I've put together some tips on how to deal with negative emotions that may be useful to you. Are you interested in trying some of these?",for more help i have put together some tips on how to deal with negative emotions that may be useful to you,1.0,18,0.8589711785316467,2
"You've done so well with this. How do you feel after completing this protocol, better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",how do you feel after completing this protocol better or worse?,0.0,28,0.8054059743881226,1
"OK, that's great to hear. Would it make you feel even better to attempt another protocol? ",is it good to hear about this would it make you feel even better to try another protocol?,2.0,8,0.9011005759239197,1
I am sorry to hear that you feel worse. Could I give another suggestion for you to try? ,i'm sorry to hear you're feeling worse can i give you another suggestion?,1.0,13,0.9144419431686401,2
I am sorry that I cannot identify any defense mechanism from what you told me. Would you like to give me one more chance to play it again or end the conversation now?,i'm sorry to learn that i cannot identify any defense mechanism from what you told me,2.0,23,0.7995427846908569,2
"Ok, I see. Thank you for your trust so far. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?","Ok, I see. Thank you for your trust so far. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?",2.0,0,1.0,1
"That was really useful, thank you. Now, I would like to know if your childhood-self ever reacted excessively friendly towards {}?","That was really useful, thank you. Now, I would like to know if your childhood-self ever reacted excessively friendly towards {}?",2.0,0,1.0000001192092896,0
"Thank you for answering. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Would you say that your childhood-self's feelings/attitudes towards {} are similar to those of their primary caregivers (such as your parents or relatives who took most of the responsibility to care for them during childhood)?",i know it's not always easy but anything you can tell me will help me to better understand your situation,2.0,44,0.5615520477294922,1
Thanks for your answer. I would really like to understand your emotion better and give you a hand. I was wondering if your childhood-self acts more childlike or primitive towards {}?,Thanks for your answer. I would really like to understand your emotion better and give you a hand. I was wondering if your childhood-self acts more childlike or primitive towards {}?,2.0,0,0.9999999403953552,0
Well done! I really appreciate you being open with me. I hope you don't mind sharing with me some details. Does this negative emotion have something to do with your childhood-self's interaction with someone else?,i really appreciate you being open to me i hope you don't mind sharing with me some details does this negative emotion have something to do with your childhood-self's interaction with someone else?,2.0,8,0.9793983697891235,3
"I understand. Now I have a clearer picture, thanks for your information. Your childhood-self has experienced but not conveyed {} towards {}. Now I was wondering if your childhood-self is revealing it towards some other people?","I understand. Now I have a clearer picture, thanks for your information. Your childhood-self has experienced but not conveyed {} towards {}. Now I was wondering if your childhood-self is revealing it towards some other people?",2.0,0,0.9999999403953552,0
"Okay, thanks for letting me know that. It can be uncomfortable to think about difficult events that have occurred. But I am here for you to understand your situation better, I hope you don’t mind me asking if your childhood-self has experienced some serious illness/ trauma that people abused them physically, sexually, psychologically?",okay thanks for letting me know it can be uncomfortable to think about difficult events that have occurred but i'm here for you to understand your situation better,2.0,31,0.6545333862304688,2
"Thank you for your openness. From what you have told me I understand that you are feeling {}, do you think this more or less describes the way you're feeling? Please feel free to correct me if not.",thank you for your openness from what you have told me i understand how you feel do you think that more or less describes the way you feel?,2.0,19,0.8634955286979675,2
"I apologise, I must have misunderstood. Just to avoid any further confusion, please select from the emotions below the one that best reflect your current feelings: If so please let me know by selecting it:","I apologise, I must have misunderstood. Just to avoid any further confusion, please select from the emotions below the one that best reflect your current feelings: If so please let me know by selecting it:",2.0,0,1.0,1
"Thank you, noted, let's explore further if that's ok. Does your childhood-self feel depressed every once in a while?","Thank you, noted, let's explore further if that's ok. Does your childhood-self feel depressed every once in a while?",2.0,0,0.9999999403953552,1
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? You can be open with me.",i'm sorry to hear you feel this way,1.0,31,0.5070739984512329,1
"I'm sorry, that must have been hard. Could you tell me if this was something that happened recently or a while ago? I hope you did not suffer too much from this event.",i'm sorry this must have been hard could you tell me if it was something that happened recently or a while ago?,2.0,17,0.8708012104034424,1
"I'm very sorry that you are going through this. Can you let me know if you have recently attempted protocol 9 and found this reignited unmanageable emotions as a result of recent events? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Can you let me know if you have recently attempted protocol 9 and found this reignited unmanageable emotions as a result of recent events? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,1.0,0
"Before we go any further, I would like to gauge which protocol could be best suited to your situation. Were you able to attempt protocol 10, and if so, did you feel like the protocol brought up the same difficult emotions that you experienced in the past? If this happened, I hope you didn't suffer too much from that exercise.","Before we go any further, I would like to gauge which protocol could be best suited to your situation. Were you able to attempt protocol 10, and if so, did you feel like the protocol brought up the same difficult emotions that you experienced in the past? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,1.0,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. How about we go through a few questions and look into some approaches that might help you feel better.",i'm sorry to hear that you are hurting please bear with me while i try to investigate further,2.0,27,0.8145259618759155,2
"Thank you for sharing. In order to better picture your current situation, if I may, I would like you to answer this question. Do you have the impression that {} is showing some negative attitudes towards your childhood-self?",i would like you to answer the following question in order to better picture your present situation if i may,1.0,33,0.591009259223938,2
"Brilliant! It is good to hear that you are feeling positive now. However, my job is to teach people better handle negative emotions, so I have an unusual favor to ask in order to proceed. Can you recall a painful episode in the past when you experienced difficult emotions?",brilliant it's good to hear that you feel positive now however my job is to teach people how to handle negative emotions so i have an unusual favor to ask in order to proceed,2.0,26,0.8465782999992371,2
"It is not easy to overcome difficult emotions. For more help, I've put together some tips for dealing with negative emotions that you might find useful. Would you be interested in trying them by any chance?",i want to share some tips on dealing with negative emotions that you might find useful would you be interested in trying these by any chance?,2.0,17,0.8569376468658447,1
"You've done so well with this. Would you say you feel better or worse after taking it? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",you've done so well with this do you feel better or worse after taking it?,1.0,25,0.6782214641571045,1
"Amazing, that’s good to hear! Would it make you feel even better to see another suggestion? ","Amazing, that’s good to hear! Would it make you feel even better to see another suggestion? ",2.0,0,0.9999998807907104,0
"I am sorry to hear that you feel worse. Do you feel like attempting another suggestion, perhaps? ",i'm sorry you're getting worse do you want to try another suggestion for some kind?,1.0,16,0.7498264312744141,1
"I am sorry that I cannot detect any defense mechanism based on the information given. Please would you like to play it again to give us more information, or end the conversation? Both are OK, it's up to you.","I am sorry that I cannot detect any defense mechanism based on the information given. Please would you like to play it again to give us more information, or end the conversation? Both are OK, it's up to you.",2.0,0,1.0,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?","Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?",2.0,0,1.0,1
Thank you for your cooperation so far. This information is important. Would you say your childhood-self is too friendly with {}?,Thank you for your cooperation so far. This information is important. Would you say your childhood-self is too friendly with {}?,2.0,0,1.0000001192092896,0
"Thanks, I appreciate you answering that question. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self have similar feelings/attitudes towards {} to their primary caregiver (such as a parent or relative who took on most of the responsibility for them during childhood)?",i know it's not always easy but anything you can tell me will help me to better understand your situation,2.0,41,0.48524272441864014,1
"Thanks, I really appreciate your response. To help me better understand, could you please tell me, is your childhood-self behavior toward {} more primitive or childlike than that when they are with others?",can you tell me what it is like to be childlike in a home where you are alone or with others?,1.0,29,0.43291428685188293,1
That's great! I hope you don't mind sharing with me some details. Could you please tell me if this negative emotion is related to how your childhood-self interacted with someone else?,thank you for sharing some information could you tell me if your childhood self-emotion was related to how other people handled you?,1.0,21,0.791581392288208,1
Thank you for letting me know. I understand that your childhood-self experienced {} but didn't express them towards {}. Is it possible that your childhood-self expresses it toward someone else?,i know your childhood experiences but did not express them toward someone is it possible that your childhood experiences did not express it toward someone else?,1.0,22,0.7249617576599121,1
"Thank you, I really appreciate your cooperation. It can be uncomfortable at times to think about difficult events that happened before. But to better understand your situation, would you mind my asking if your childhood-self has suffered from serious illness or some trauma when people abused them physically/sexually/psychologically?",it can be uncomfortable at times to think about difficult events that happened before but to better understand your situation would you mind me asking if your childhood-self has suffered from serious illness or some trauma when people abused them physicallysexuallypsychologically?,2.0,13,0.7841958999633789,2
"Thank you for your openness. Based on what you've said I would say you're feeling {}, are my assumptions correct? Please correct me if I am wrong.",based on what you have said i would say that you feel are my assumptions correct? please correct me if i am wrong,2.0,15,0.8307219743728638,4
"Oh my apologies, I must have misunderstood. Could you please help me by selecting the option from the list that best matches how you're feeling? If so please let me know by selecting it:",oh my apologies i must have misunderstood can you please help me by selecting the option from the list that best corresponds to how you feel?,2.0,18,0.8288208246231079,2
Thank you for letting me know. I completely understand how you are feeling and it must be so hard. Does your childhood-self feel depressed or feel like being a failure from time to time?,thank you for letting me know i completely understand how you feel and it must be so hard does your childhood-self feel depressed or feels like being a failure,2.0,12,0.9595232009887695,2
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? If so, I hope it wasn't too difficult for you.",i'm sorry you feel this way,1.0,37,0.5161393880844116,1
"I'm sorry, that must have been hard. Could you tell me if this was something that happened recently or a while ago? Either way, I hope it wasn't too traumatic for you.",please tell me if this was something that happened recently or a while ago?,1.0,19,0.5462729334831238,1
"I'm very sorry that you are going through this. Were you recently attempting to move forward from this recent event with protocol 9 and did the trauma you revisited become too difficult to deal with? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Were you recently attempting to move forward from this recent event with protocol 9 and did the trauma you revisited become too difficult to deal with? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,0.9999999403953552,0
"Before we go any further, I would like to gauge which protocol could be best suited to your situation. Did you try to complete protocol 10 and it resulted in reawakening some bad feelings due to things that happened in the past? If this happened, I hope you didn't suffer too much from that exercise.","Before we go any further, I would like to gauge which protocol could be best suited to your situation. Did you try to complete protocol 10 and it resulted in reawakening some bad feelings due to things that happened in the past? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,0.9999999403953552,1
"Thank you, I am sorry you're struggling right now and want to help. What I'd like to do now is ask a few questions about what's going on just so that I can better understand what's happening.",thank you i'm sorry you're struggling right now and want to help,1.0,29,0.714552640914917,2
That was brave of you to share I'm in tune with your emotion and we will understand how to overcome it. Do you agree that {} has some negative attitudes towards your childhood-self?,i am in tune with your emotion and we will understand how to overcome it do you agree that you have negative attitudes towards your childhood-self?,2.0,13,0.9366399645805359,2
"Brilliant! I'm glad to hear you're feeling positive now. However, my job is to help people better handle difficult emotions, so I have an unusual favor to ask in order to proceed. If it’s ok with you, could you please try to recall a painful episode from your past when you experienced difficult emotions?",brilliant i'm glad you're feeling better now but my job is to help people better handle difficult emotions so i have an unusual favor to ask in order to proceed if it's ok with you could you please try to remember a painful episode,2.0,22,0.891808271408081,3
"It is not easy to overcome difficult emotions. For more help, I've put together some tips on how to cope with negative feelings that you might find useful. Are you interested in trying some of them by any chance?",it's not easy to overcome difficult emotions for more help i've put together some tips on how to cope with negative emotions that you might find useful,2.0,19,0.9397443532943726,2
"You've done so well with this. Has this protocol changed how you feel, either for better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",how has this protocol changed how you feel?,0.0,33,0.7885842323303223,1
"Brilliant, that’s good to hear! How about we try another suggestion and see how we get on?","Brilliant, that’s good to hear! How about we try another suggestion and see how we get on?",2.0,0,0.9999999403953552,0
Sorry to hear you are feeling worse. Would you like to try a different suggestion? ,sorry you're feeling worse,1.0,14,0.8020782470703125,1
"I am sorry that I cannot detect a defense mechanism based on the information given. Please would you like to play it again to provide me with more information, or end the conversation? Both are OK, it's up to you.","I am sorry that I cannot detect a defense mechanism based on the information given. Please would you like to play it again to provide me with more information, or end the conversation? Both are OK, it's up to you.",2.0,0,0.9999998807907104,0
"That's OK, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?",i know this can be difficult for you to discuss but your information has been very helpful,2.0,16,0.5753799676895142,2
"That's really cooperative of you, much obliged. Has your childhood-self been overly friendly and close towards {}?","That's really cooperative of you, much obliged. Has your childhood-self been overly friendly and close towards {}?",2.0,0,0.9999999403953552,0
"I appreciate you answering that question. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Are your childhood-self feelings/attitudes about {} somehow similar to those of any of their primary caregivers (such as parents or relatives who took most of the responsibility of raising them)?","I appreciate you answering that question. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Are your childhood-self feelings/attitudes about {} somehow similar to those of any of their primary caregivers (such as parents or relatives who took most of the responsibility of raising them)?",2.0,0,0.9999999403953552,1
" Thank you for your response. I would really like to understand your emotion better and give you a hand. Next question I would like to ask is, would you say your childhood-self behaves more like a child towards {}?",thank you for your response i really would like to understand your emotion and give you a hand the next question i would like to ask is do you believe that your childhood self behaves like a child towards,2.0,18,0.9373643398284912,3
"Okay, thanks for your response. You've done a great job so far! If it's ok to continue, may I ask, is there any other person involved in this event?",okay thank you for your response you've done a wonderful job so far i would like to ask if it's ok to continue,2.0,23,0.794769823551178,2
"OK, I see. Thanks for letting me know that. You childhood-self didn't express your {} toward {}, but I was wondering if your childhood-self has taken out your negative emotions on another person?","OK, I see. Thanks for letting me know that. You childhood-self didn't express your {} toward {}, but I was wondering if your childhood-self has taken out your negative emotions on another person?",2.0,0,1.0,0
"Thank you, I really appreciate your cooperation. I really do want to understand you better, so let's try to get to the bottom of it. Has your childhood-self ever experienced some serious illness or trauma in the past? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.",i really want to understand you better so let's try to get to the bottom of this has your childhood-self ever experienced some serious illness or trauma in the past?,2.0,39,0.6944001913070679,1
"Thank you, I just want to make sure that I have understood correctly. It seems that you're feeling {} today, is that an accurate enough description of what you're feeling? Please feel free to correct me if not.",i just want to make sure i've understood correctly it seems that you're feeling today is that an accurate enough description of what you're feeling?,2.0,18,0.8611250519752502,2
I'm sorry for misunderstanding how you are feeling. Could I ask that you choose from the list below the emotion that more accurately captures how you are feeling? If so please let me know by selecting it:,please let me know by selecting one of the emotions that more accurately captures how you feel,1.0,30,0.7985726594924927,1
"That's ok, thank you. I completely understand how you are feeling and it must be so hard. Did your childhood-self often feel depressed or like a failure?",i completely understand how you're feeling and it must be so hard do you often feel like a failure?,2.0,13,0.756829023361206,1
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? Feel free to tell me openly.",i'm sorry to hear that you feel that way,1.0,31,0.5386127829551697,1
"I'm sorry, that must have been hard. Would you say that it was a recent or a distant event, so that I can get a better picture? I hope you did not suffer too much from this event.","I'm sorry, that must have been hard. Would you say that it was a recent or a distant event, so that I can get a better picture? I hope you did not suffer too much from this event.",2.0,0,0.9999998807907104,0
"I'm very sorry that you are going through this. Did you attempt protocol 9 and, if so, did you have negative thoughts about the recent past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Did you attempt protocol 9 and, if so, did you have negative thoughts about the recent past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,1.0000001192092896,0
"I understand it can be difficult. Did you notice if there were unbearable emotions that came up from attempting protocol 10 (if you have attempted it), due to past events? If this happened, I hope you didn't suffer too much from that exercise.",did you notice if there were unbearable emotions that came up during protocol 10 if you had attempted it due to past events? if this happened i hope you didn't suffer too much from that exercise,2.0,16,0.9595226049423218,3
"I am sorry that you are hurting, please bear with me while I try to investigate this further. What I'd like to do now is ask a few questions about what's going on just so that I can better understand what's happening.",i'm sorry you hurt please be patient with me while i try to investigate this further what i want to do is to ask a few questions about what's going on just to better understand what's going on,2.0,20,0.7286573052406311,3
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self?",2.0,0,1.0,1
"Wonderful! I am delighted that you are feeling positive now. This might be weird considering your current feeling now, but it is good to learn how to overcome negative emotions. Could you please recall a sorrowful moment in the past in order to proceed?","Wonderful! I am delighted that you are feeling positive now. This might be weird considering your current feeling now, but it is good to learn how to overcome negative emotions. Could you please recall a sorrowful moment in the past in order to proceed?",2.0,0,0.9999999403953552,0
"Thank you, it's great that you've been able to identify the defense mechanism. Based on what you've told me, I've selected some protocols that may be helpful to you. In order to help you feel better, would you like to try some of them by any chance?",thank you it's great that you have identified the defense mechanism based on what you told me i have selected some protocols that may be helpful to you,2.0,31,0.8859379291534424,2
"You've done so well with this. Now that the protocol is finished, do you feel any differently to how you felt beforehand? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",do you feel differently now that the protocol has been completed?,0.0,36,0.7856528759002686,1
I'm glad the protocol was able to help. How about we try another one and see how we get on? ,i'm glad the protocol helped,1.0,17,0.7157086133956909,1
I'm sorry you are feeling worse. How about we try another one and see how we get on with that one? ,i'm sorry you're feeling worse,1.0,19,0.708135724067688,1
"I am sorry that based on the information given, I cannot detect any defense mechanism in your case. Would you like to play it again to give us more information or end the conversation here?","I am sorry that based on the information given, I cannot detect any defense mechanism in your case. Would you like to play it again to give us more information or end the conversation here?",2.0,0,1.0,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?",okay thank you i know this may be hard to discuss but your information has been very helpful,2.0,14,0.6343866586685181,3
Thanks for your information. Would you mind sharing if your childhood-self treated {} in an excessively friendly manner?,would you mind sharing if your childhood self was treated in an excessively friendly manner?,1.0,9,0.8760819435119629,1
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Do you think that your childhood-self has similar emotions towards their primary caregivers and {}?",thank you i know it's not always easy but anything you can tell me will help me better understand your situation,2.0,23,0.6099147200584412,2
"Nice, thanks for your response. I would really like to understand your emotion better and give you a hand. Would you agree that the behaviors of your childhood-self become more childlike towards {}?","Nice, thanks for your response. I would really like to understand your emotion better and give you a hand. Would you agree that the behaviors of your childhood-self become more childlike towards {}?",2.0,0,0.9999998807907104,0
"Good job! Thanks for being open with me. To better understand your negative emotion, I would like to ask if there is any other person involved in this event except your childhood-self?",i would like to ask you if there are other people involved in this event other than your childhood-self,1.0,22,0.6463642716407776,1
"Nice! Thank you for your cooperation. Based on what you said, your childhood-self felt but did not express {} towards {}, but is it possible that your childhood-self is now expressing it toward others?","Nice! Thank you for your cooperation. Based on what you said, your childhood-self felt but did not express {} towards {}, but is it possible that your childhood-self is now expressing it toward others?",2.0,0,1.0,0
"Thank you, I really appreciate your cooperation. Did your childhood-self experience some serious illness/trauma when people abused them physically, sexually, or psychologically? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.",have you experienced any serious illnesstrauma during your childhood - whether by way of physical sexual abuse or psychological abuse?,1.0,47,0.5605643391609192,2
"Thanks for telling me, I want to make sure I've understood correctly. I get the impression you are feeling {}, am I right? Please feel free to correct me if not.",please correct me if you do not understand,0.0,30,0.4212939739227295,1
"I'm so sorry, I'd love to understand better how you're feeling. Can you let me know how you feel by choosing the correct emotion from the list below? If so please let me know by selecting it:",i'm sorry i'd love to know more about how you feel can you tell me how you feel by selecting the appropriate emotion from the list below?,2.0,23,0.9005909562110901,2
"That's ok, thank you. I completely understand how you are feeling and it must be so hard. Did you notice that your childhood-self feels depressed or feels like being a failure from time to time?",i totally understand how you feel and it must be so hard did you notice that your childhood self feels depressed or feels like a failure from time to time?,2.0,13,0.9328198432922363,1
I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? You can be open with me.,i'm so sorry for your pain,1.0,24,0.4097796082496643,1
"I'm sorry, that must have been hard. Would you say that it was a recent or a distant event, so that I can get a better picture? Either way, I hope it wasn't too traumatic for you.","I'm sorry, that must have been hard. Would you say that it was a recent or a distant event, so that I can get a better picture? Either way, I hope it wasn't too traumatic for you.",2.0,0,0.9999998807907104,0
"I'm very sorry that you are going through this. Have you recently attempted protocol 9 and found this reignited unmanageable emotions as a result of recent events? If this happened, I hope you didn't suffer too much from that exercise.","I'm very sorry that you are going through this. Have you recently attempted protocol 9 and found this reignited unmanageable emotions as a result of recent events? If this happened, I hope you didn't suffer too much from that exercise.",2.0,0,0.9999998807907104,0
"I understand it can be difficult. Did you attempt protocol 10 and, if so, did you have negative thoughts about the past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.",did you attempt protocol 10 and if so did you have negative thoughts about the past that caused your mind to get stuck in that event?,1.0,23,0.8806064128875732,1
"I am sorry that you are hurting, please bear with me while I try to investigate this further. To understand the reason why you are feeling this way in detail, I would now like to ask you some questions, if I may.",i'm sorry you are hurting please bear with me while i try to investigate this further,2.0,30,0.7719168663024902,2
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self and treats your childhood-self in a bad manner?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self and treats your childhood-self in a bad manner?",2.0,0,1.0,1
"Brilliant, I am delighted to hear that. However, my job is to teach people better handle negative emotions. Are you interested in understanding your negative emotions you've had in the past? In this case, could you please try to recall a time when you experienced difficult emotions?",brilliant i am delighted to hear that but my job is to teach people how to handle negative emotions do you want to understand your negative emotions you have had in the past?,2.0,29,0.9323433637619019,3
"I know it may be hard to overcome these difficult emotions. For your situation, I have worked out some useful tips that may help you to cope with these negative emotions. Are you willing to give it a go by any chance?",i know it can be hard to overcome these difficult emotions for your situation i have compiled some helpful tips that may help you cope with these negative emotions,2.0,22,0.9381788372993469,2
"You've done so well with this. How are you feeling after doing this, do you feel better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",do you feel better after doing this or worse?,0.0,35,0.5731674432754517,1
I'm glad the protocol was able to help. Would you like to continue with another suggestion? ,i'm happy the protocol helped do you want to continue with another suggestion?,1.0,8,0.905254602432251,1
"Sorry to hear you are feeling worse. I have other suggestions that could help, if you like. ",i'm sorry that you're feeling worse i can give you other suggestions,1.0,16,0.8788830041885376,2
"I apologize that given what you have informed me, I have not been able to identify any defense mechanism. Would you prefer to end the chat now or play it again, please?","I apologize that given what you have informed me, I have not been able to identify any defense mechanism. Would you prefer to end the chat now or play it again, please?",2.0,0,1.0,0
"Thanks, I see. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?",i know this may be difficult for you to discuss but your information has been very useful,2.0,14,0.6389672160148621,2
"Thank you for sharing, it helps me understand what you've been going through. Do you think that your childhood-self treated {} in an extremely friendly manner?","Thank you for sharing, it helps me understand what you've been going through. Do you think that your childhood-self treated {} in an extremely friendly manner?",2.0,0,0.9999998211860657,0
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self have feelings or attitudes about {} similar to those they had about their primary caregivers (such as their parents and/or relatives)?","Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self have feelings or attitudes about {} similar to those they had about their primary caregivers (such as their parents and/or relatives)?",2.0,0,1.0,0
"Great, thanks for answering that. I would really like to understand your emotion better and give you a hand. Has your childhood-self acted more like children towards {}? The more I understand, the more I can support you.","Great, thanks for answering that. I would really like to understand your emotion better and give you a hand. Has your childhood-self acted more like children towards {}? The more I understand, the more I can support you.",2.0,0,1.0000001192092896,0
"Great doing! Thanks for your trust so far. May I know, if this negative emotion was caused by someone else?","Great doing! Thanks for your trust so far. May I know, if this negative emotion was caused by someone else?",2.0,0,0.9999998807907104,1
