utterance,paraphrased,empathy,distance,similarity,grammatical_errors
"You've done so well with this. How do you feel after completing this protocol, better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",Do you feel better or worse after completing this protocol?,0.0,33,0.753339946269989,0
"OK, that's great to hear. Would it make you feel even better to attempt another protocol? ",Would it make you want to try another protocol?,0.0,9,0.6803348064422607,0
I am sorry to hear that you feel worse. Could I give another suggestion for you to try? ,I am sorry to hear that you are feeling worse.,1.0,11,0.8351873159408569,0
I am sorry that I cannot identify any defense mechanism from what you told me. Would you like to give me one more chance to play it again or end the conversation now?,Would you like to give me one more chance to play it or end the conversation now?,0.0,16,0.6171593070030212,0
"Ok, I see. Thank you for your trust so far. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?",Have you ever had a fight with someone?,0.0,29,0.402580201625824,0
"That was really useful, thank you. Now, I would like to know if your childhood-self ever reacted excessively friendly towards {}?",I would like to know if your childhood-self ever reacted friendly towards.,0.0,10,0.8707202672958374,0
"Thank you for answering. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Would you say that your childhood-self's feelings/attitudes towards {} are similar to those of their primary caregivers (such as your parents or relatives who took most of the responsibility to care for them during childhood)?","I know it isn't always easy, but anything you can tell me will help me better understand your situation.",2.0,40,0.5571041107177734,0
Thanks for your answer. I would really like to understand your emotion better and give you a hand. I was wondering if your childhood-self acts more childlike or primitive towards {}?,I would like to understand your emotion better and give you a hand.,1.0,18,0.6757420301437378,0
Well done! I really appreciate you being open with me. I hope you don't mind sharing with me some details. Does this negative emotion have something to do with your childhood-self's interaction with someone else?,"I hope you don't mind sharing with me some details, I really appreciate you being open with me.",2.0,25,0.6797990798950195,0
"I understand. Now I have a clearer picture, thanks for your information. Your childhood-self has experienced but not conveyed {} towards {}. Now I was wondering if your childhood-self is revealing it towards some other people?",Your childhood-self is not showing it towards other people.,0.0,30,0.6430081129074097,0
"Okay, thanks for letting me know that. It can be uncomfortable to think about difficult events that have occurred. But I am here for you to understand your situation better, I hope you don’t mind me asking if your childhood-self has experienced some serious illness/ trauma that people abused them physically, sexually, psychologically?","I hope you don't mind me asking if your childhood-self has experienced some serious illness/ trauma that people abused them, it can be uncomfortable to think about difficult events that have occurred.",2.0,44,0.909612774848938,0
"Thank you for your openness. From what you have told me I understand that you are feeling {}, do you think this more or less describes the way you're feeling? Please feel free to correct me if not.",Do you think this more or less describes the way you're feeling?,0.0,27,0.6492186188697815,0
"I apologise, I must have misunderstood. Just to avoid any further confusion, please select from the emotions below the one that best reflect your current feelings: If so please let me know by selecting it:","Please select from the emotions below the one that best reflects your current feelings, if so please let me know by selecting it.",1.0,17,0.6771491765975952,0
"Thank you, noted, let's explore further if that's ok. Does your childhood-self feel depressed every once in a while?","Let's explore further if that's ok, do you ever feel depressed as a child?",0.0,12,0.8014444708824158,0
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? You can be open with me.","I am sorry to hear that you are feeling this way, but could you tell me if a specific event caused you to feel this way?",2.0,15,0.882849931716919,0
"I'm sorry, that must have been hard. Could you tell me if this was something that happened recently or a while ago? I hope you did not suffer too much from this event.",I was wondering if this was something that happened recently or a while ago.,1.0,23,0.5958729982376099,0
"I'm very sorry that you are going through this. Can you let me know if you have recently attempted protocol 9 and found this reignited unmanageable emotions as a result of recent events? If this happened, I hope you didn't suffer too much from that exercise.","I'm sorry that you're going through this, but can you tell me if you've recently tried protocol 9 and found that your emotions are back to normal?",2.0,33,0.710556149482727,0
"Before we go any further, I would like to gauge which protocol could be best suited to your situation. Were you able to attempt protocol 10, and if so, did you feel like the protocol brought up the same difficult emotions that you experienced in the past? If this happened, I hope you didn't suffer too much from that exercise.","I would like to know if protocol 10 brought up the same emotions that you experienced in the past, and if you were able to try it.",1.0,44,0.7833065390586853,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. How about we go through a few questions and look into some approaches that might help you feel better.","Please bear with me as I try to investigate this further, I am sorry that you are hurting.",2.0,27,0.8274497985839844,0
"Thank you for sharing. In order to better picture your current situation, if I may, I would like you to answer this question. Do you have the impression that {} is showing some negative attitudes towards your childhood-self?","In order to better picture your current situation, I would like you to answer this question.",1.0,22,0.6075394749641418,0
"Brilliant! It is good to hear that you are feeling positive now. However, my job is to teach people better handle negative emotions, so I have an unusual favor to ask in order to proceed. Can you recall a painful episode in the past when you experienced difficult emotions?","It's great to hear that you're feeling better, but I have an unusual favor to ask in order to proceed.",2.0,34,0.5022342205047607,0
"It is not easy to overcome difficult emotions. For more help, I've put together some tips for dealing with negative emotions that you might find useful. Would you be interested in trying them by any chance?",I've put together some tips for dealing with negative emotions that you might find useful.,1.0,21,0.8191690444946289,0
"You've done so well with this. Would you say you feel better or worse after taking it? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",Do you feel better or worse after taking it?,0.0,29,0.6115168929100037,0
"Amazing, that’s good to hear! Would it make you feel even better to see another suggestion? ","That is great to hear, would it make you feel better to see another suggestion?",2.0,6,0.9325365424156189,0
"I am sorry to hear that you feel worse. Do you feel like attempting another suggestion, perhaps? ",I am sorry to hear that you feel that way.,1.0,9,0.5834590196609497,0
"I am sorry that I cannot detect any defense mechanism based on the information given. Please would you like to play it again to give us more information, or end the conversation? Both are OK, it's up to you.","I am sorry, but I can't detect any defense mechanism based on the information given.",1.0,27,0.7603504657745361,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Have you ever had a real fight with {}?",Have you ever had a fight with someone?,0.0,22,0.4491289556026459,0
Thank you for your cooperation so far. This information is important. Would you say your childhood-self is too friendly with {}?,Thank you for your cooperation so far.,1.0,14,0.6562824845314026,0
"Thanks, I appreciate you answering that question. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self have similar feelings/attitudes towards {} to their primary caregiver (such as a parent or relative who took on most of the responsibility for them during childhood)?",Did your childhood-self have similar feelings towards their primary caregivers?,0.0,48,0.702488124370575,0
"Thanks, I really appreciate your response. To help me better understand, could you please tell me, is your childhood-self behavior toward {} more primitive or childlike than that when they are with others?",I would like to know if your childhood self behavior is more primitive or childish than when they are with others.,1.0,23,0.7954810857772827,0
That's great! I hope you don't mind sharing with me some details. Could you please tell me if this negative emotion is related to how your childhood-self interacted with someone else?,I would like to know if this negative emotion is related to how you interacted with someone else as a child.,1.0,22,0.8005028367042542,0
Thank you for letting me know. I understand that your childhood-self experienced {} but didn't express them towards {}. Is it possible that your childhood-self expresses it toward someone else?,I am aware that your childhood-self experienced something but didn't express it to someone else.,1.0,21,0.8175938725471497,0
"Thank you, I really appreciate your cooperation. It can be uncomfortable at times to think about difficult events that happened before. But to better understand your situation, would you mind my asking if your childhood-self has suffered from serious illness or some trauma when people abused them physically/sexually/psychologically?",I would like to know if your childhood-self has suffered from serious illness or trauma when people abused them physically/sexually/psychological.,1.0,32,0.6362013220787048,0
"Thank you for your openness. Based on what you've said I would say you're feeling {}, are my assumptions correct? Please correct me if I am wrong.",I would like to know if my assumptions are correct.,1.0,23,0.6814126372337341,0
"Oh my apologies, I must have misunderstood. Could you please help me by selecting the option from the list that best matches how you're feeling? If so please let me know by selecting it:","If you can help me by selecting the option that best matches your feelings, please let me know.",2.0,21,0.7123862504959106,0
Thank you for letting me know. I completely understand how you are feeling and it must be so hard. Does your childhood-self feel depressed or feel like being a failure from time to time?,I understand how you are feeling and it must be hard.,1.0,23,0.5943551063537598,1
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? If so, I hope it wasn't too difficult for you.","I hope it wasn't too difficult for you, I am sorry to hear that you are feeling this way.",2.0,37,0.6942467093467712,0
"I'm sorry, that must have been hard. Could you tell me if this was something that happened recently or a while ago? Either way, I hope it wasn't too traumatic for you.","I hope it wasn't too traumatic for you, but could you tell me if this was something that happened recently or a while ago?",2.0,20,0.9278033971786499,0
"I'm very sorry that you are going through this. Were you recently attempting to move forward from this recent event with protocol 9 and did the trauma you revisited become too difficult to deal with? If this happened, I hope you didn't suffer too much from that exercise.","I hope you didn't suffer too much from that exercise, because I'm very sorry that you are going through this.",2.0,45,0.6652452945709229,0
"Before we go any further, I would like to gauge which protocol could be best suited to your situation. Did you try to complete protocol 10 and it resulted in reawakening some bad feelings due to things that happened in the past? If this happened, I hope you didn't suffer too much from that exercise.",I would like to know which protocol would be best for your situation.,0.0,45,0.5248500108718872,0
"Thank you, I am sorry you're struggling right now and want to help. What I'd like to do now is ask a few questions about what's going on just so that I can better understand what's happening.",I would like to ask a few questions so that I can better understand what's happening.,1.0,22,0.6914657354354858,0
That was brave of you to share I'm in tune with your emotion and we will understand how to overcome it. Do you agree that {} has some negative attitudes towards your childhood-self?,"I'm in tune with your emotion and we will understand how to overcome it, that was brave of you.",2.0,19,0.7072707414627075,1
"Brilliant! I'm glad to hear you're feeling positive now. However, my job is to help people better handle difficult emotions, so I have an unusual favor to ask in order to proceed. If it’s ok with you, could you please try to recall a painful episode from your past when you experienced difficult emotions?","I have an unusual favor to ask in order to proceed, as my job is to help people better handle difficult emotions.",2.0,42,0.6827390193939209,0
"It is not easy to overcome difficult emotions. For more help, I've put together some tips on how to cope with negative feelings that you might find useful. Are you interested in trying some of them by any chance?",Do you want to try some of the tips on how to cope with negative feelings?,1.0,31,0.756773054599762,1
"You've done so well with this. Has this protocol changed how you feel, either for better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","I hope the protocol helped you, but I'm not sure if that's the case.",2.0,27,0.70534348487854,0
"Brilliant, that’s good to hear! How about we try another suggestion and see how we get on?","That is great to hear, how about we try another suggestion and see how it goes?",2.0,8,0.879651665687561,0
Sorry to hear you are feeling worse. Would you like to try a different suggestion? ,Would you like to try a different idea?,0.0,8,0.49549269676208496,0
"I am sorry that I cannot detect a defense mechanism based on the information given. Please would you like to play it again to provide me with more information, or end the conversation? Both are OK, it's up to you.","I'm sorry, but I can't detect a defense mechanism based on the information given.",1.0,30,0.7816442251205444,0
"That's OK, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?","Thank you, I know it's hard for you to discuss but your information has been useful.",1.0,16,0.616412878036499,1
"That's really cooperative of you, much obliged. Has your childhood-self been overly friendly and close towards {}?",Is your childhood friendly and close to?,0.0,13,0.6659398078918457,0
"I appreciate you answering that question. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Are your childhood-self feelings/attitudes about {} somehow similar to those of any of their primary caregivers (such as parents or relatives who took most of the responsibility of raising them)?",I want to know if your childhood-self feelings/attitudes are similar to those of any of their primary caregivers.,2.0,43,0.725772500038147,1
" Thank you for your response. I would really like to understand your emotion better and give you a hand. Next question I would like to ask is, would you say your childhood-self behaves more like a child towards {}?",I would like to understand your emotion and ask you a question.,1.0,28,0.6857946515083313,0
"Okay, thanks for your response. You've done a great job so far! If it's ok to continue, may I ask, is there any other person involved in this event?",I would like to know if anyone else is involved in this event.,0.0,24,0.40961208939552307,0
"OK, I see. Thanks for letting me know that. You childhood-self didn't express your {} toward {}, but I was wondering if your childhood-self has taken out your negative emotions on another person?",I was wondering if your childhood-self had taken out your negative emotions on another person.,1.0,20,0.8634927272796631,0
"Thank you, I really appreciate your cooperation. I really do want to understand you better, so let's try to get to the bottom of it. Has your childhood-self ever experienced some serious illness or trauma in the past? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.","I want to understand you better, so I'm going to ask you a few questions.",1.0,56,0.23256570100784302,0
"Thank you, I just want to make sure that I have understood correctly. It seems that you're feeling {} today, is that an accurate enough description of what you're feeling? Please feel free to correct me if not.",I want to make sure that I have understood what you're saying.,1.0,27,0.5091497898101807,0
I'm sorry for misunderstanding how you are feeling. Could I ask that you choose from the list below the emotion that more accurately captures how you are feeling? If so please let me know by selecting it:,Please let me know if you want to use the list below to better capture how you are feeling.,1.0,30,0.47516071796417236,0
"That's ok, thank you. I completely understand how you are feeling and it must be so hard. Did your childhood-self often feel depressed or like a failure?",I understand how you are feeling and it must be hard.,1.0,16,0.6188099384307861,1
"I am sorry to hear you are feeling this way. So that I can help you better, could you tell me if a specific event caused you to feel this way? Feel free to tell me openly.","I'm sorry to hear that you're feeling this way, but could you tell me if the event caused you to feel that way?",2.0,21,0.820203423500061,0
"I'm sorry, that must have been hard. Would you say that it was a recent or a distant event, so that I can get a better picture? I hope you did not suffer too much from this event.","I would like to know if it was a recent or distant event, so that I can get a better picture.",1.0,24,0.6956017017364502,0
"I'm very sorry that you are going through this. Did you attempt protocol 9 and, if so, did you have negative thoughts about the recent past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.",I hope you didn't suffer too much from that exercise if you had negative thoughts about the recent past.,2.0,41,0.7654772996902466,0
"I understand it can be difficult. Did you notice if there were unbearable emotions that came up from attempting protocol 10 (if you have attempted it), due to past events? If this happened, I hope you didn't suffer too much from that exercise.","I hope you didn't suffer too much from that exercise, if you noticed that there were unbearable emotions that came up from attempting protocol 10.",2.0,35,0.9077723026275635,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. What I'd like to do now is ask a few questions about what's going on just so that I can better understand what's happening.","Please bear with me while I try to understand what's going on, I'd like to ask a few questions.",2.0,29,0.6562318801879883,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it.",2.0,12,0.7280978560447693,1
"Wonderful! I am delighted that you are feeling positive now. This might be weird considering your current feeling now, but it is good to learn how to overcome negative emotions. Could you please recall a sorrowful moment in the past in order to proceed?","It is good to learn how to overcome negative emotions, since you are currently feeling positive.",2.0,35,0.7865742444992065,0
"Thank you, it's great that you've been able to identify the defense mechanism. Based on what you've told me, I've selected some protocols that may be helpful to you. In order to help you feel better, would you like to try some of them by any chance?","I've selected some protocols that may be helpful to you, based on what you've told me.",1.0,38,0.705061674118042,0
"You've done so well with this. Now that the protocol is finished, do you feel any differently to how you felt beforehand? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",Do you feel any different now that the protocol is over?,0.0,37,0.7253851890563965,0
I'm glad the protocol was able to help. How about we try another one and see how we get on? ,I would like to try another one and see how it goes.,1.0,13,0.30940425395965576,0
I'm sorry you are feeling worse. How about we try another one and see how we get on with that one? ,"I'm sorry, but we should try another one and see how it goes.",1.0,14,0.630637526512146,0
"I am sorry that based on the information given, I cannot detect any defense mechanism in your case. Would you like to play it again to give us more information or end the conversation here?","I am sorry, but I can't detect any defense mechanism in your case, would you like to play it again?",1.0,21,0.7684147357940674,0
"Alright, thank you. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?","Thank you, I know it's hard for you to discuss, but your information has been useful.",1.0,16,0.6514405012130737,0
Thanks for your information. Would you mind sharing if your childhood-self treated {} in an excessively friendly manner?,Would you be willing to share if you were treated in an overly friendly manner as a child?,1.0,16,0.6816838979721069,0
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Do you think that your childhood-self has similar emotions towards their primary caregivers and {}?","I know it isn't always easy, but anything you can tell me will help me understand your situation.",2.0,19,0.577593207359314,0
"Nice, thanks for your response. I would really like to understand your emotion better and give you a hand. Would you agree that the behaviors of your childhood-self become more childlike towards {}?",I want to understand your emotion better and give you a hand.,1.0,22,0.5981124043464661,0
"Good job! Thanks for being open with me. To better understand your negative emotion, I would like to ask if there is any other person involved in this event except your childhood-self?",I would like to know if there is anyone else involved in this event other than your childhood-self.,0.0,21,0.5899797081947327,0
"Nice! Thank you for your cooperation. Based on what you said, your childhood-self felt but did not express {} towards {}, but is it possible that your childhood-self is now expressing it toward others?","Is it possible that your childhood-self is now expressing it toward others, based on what you said?",1.0,29,0.7467424869537354,0
"Thank you, I really appreciate your cooperation. Did your childhood-self experience some serious illness/trauma when people abused them physically, sexually, or psychologically? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.",I will help you deal with difficult emotions and give you some suggestions later.,1.0,35,0.5598127841949463,0
"Thanks for telling me, I want to make sure I've understood correctly. I get the impression you are feeling {}, am I right? Please feel free to correct me if not.",I want to make sure I've understood what you're saying.,1.0,24,0.5024399757385254,0
"I'm so sorry, I'd love to understand better how you're feeling. Can you let me know how you feel by choosing the correct emotion from the list below? If so please let me know by selecting it:",I'd love to know how you're feeling.,1.0,31,0.5629122257232666,0
"That's ok, thank you. I completely understand how you are feeling and it must be so hard. Did you notice that your childhood-self feels depressed or feels like being a failure from time to time?",I understand how hard it is to be depressed as a child. Did you notice that you felt like a failure as a child?,2.0,25,0.8155547380447388,0
I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? You can be open with me.,"I'm sorry to hear that, but what happened that made you feel that way?",2.0,18,0.7743021249771118,0
"I'm sorry, that must have been hard. Would you say that it was a recent or a distant event, so that I can get a better picture? Either way, I hope it wasn't too traumatic for you.","I'm sorry, but would you say that it was a recent event so that I could get a better picture?",1.0,21,0.7968013286590576,0
"I'm very sorry that you are going through this. Have you recently attempted protocol 9 and found this reignited unmanageable emotions as a result of recent events? If this happened, I hope you didn't suffer too much from that exercise.","I'm sorry that you're going through this, but I hope you didn't suffer too much from the recent events.",2.0,28,0.6619100570678711,0
"I understand it can be difficult. Did you attempt protocol 10 and, if so, did you have negative thoughts about the past which caused your mind to get stuck in that event? If this happened, I hope you didn't suffer too much from that exercise.",I hope you didn't suffer too much from that exercise if you had negative thoughts about the past.,2.0,38,0.7493679523468018,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. To understand the reason why you are feeling this way in detail, I would now like to ask you some questions, if I may.",Please bear with me as I try to understand why you are feeling this way.,2.0,30,0.6643950939178467,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Would you say that {} has some negative attitude towards your childhood-self and treats your childhood-self in a bad manner?","Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it.",2.0,20,0.6766273975372314,1
"Brilliant, I am delighted to hear that. However, my job is to teach people better handle negative emotions. Are you interested in understanding your negative emotions you've had in the past? In this case, could you please try to recall a time when you experienced difficult emotions?",I teach people how to handle negative emotions.,1.0,42,0.7800580859184265,0
"I know it may be hard to overcome these difficult emotions. For your situation, I have worked out some useful tips that may help you to cope with these negative emotions. Are you willing to give it a go by any chance?",I have put together some useful tips that may help you deal with these difficult emotions.,1.0,30,0.8562326431274414,0
"You've done so well with this. How are you feeling after doing this, do you feel better or worse? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",Do you feel better or worse after doing this?,0.0,35,0.5594296455383301,0
I'm glad the protocol was able to help. Would you like to continue with another suggestion? ,I'm happy the protocol was able to help.,1.0,9,0.7920342683792114,0
"Sorry to hear you are feeling worse. I have other suggestions that could help, if you like. ","If you like, I have other suggestions that could help.",1.0,10,0.5336620211601257,0
"I apologize that given what you have informed me, I have not been able to identify any defense mechanism. Would you prefer to end the chat now or play it again, please?","I apologize, but I have not been able to identify any defense mechanism.",1.0,21,0.7585462331771851,0
"Thanks, I see. I know this may be hard for you to discuss but your information has been very useful. Did you have a real fight with {}?",I am aware that it may be hard for you to discuss but your information has been very useful.,1.0,13,0.6228550672531128,1
"Thank you for sharing, it helps me understand what you've been going through. Do you think that your childhood-self treated {} in an extremely friendly manner?","It helps me understand what you've been through, thanks for sharing.",1.0,20,0.5720996856689453,0
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self have feelings or attitudes about {} similar to those they had about their primary caregivers (such as their parents and/or relatives)?","I know it isn't always easy, but anything you can tell me will help me understand your situation.",2.0,28,0.5645451545715332,0
"Great, thanks for answering that. I would really like to understand your emotion better and give you a hand. Has your childhood-self acted more like children towards {}? The more I understand, the more I can support you.",I would really like to understand your feelings and help you out.,1.0,29,0.482821524143219,0
"Great doing! Thanks for your trust so far. May I know, if this negative emotion was caused by someone else?",Thank you for your trust so far!,0.0,16,0.6095336079597473,0
I understand. Thanks for being open with me. Since your childhood-self has felt but not expressed {} towards {}. I would like to ask if your childhood-self has ever expressed it towards some other persons?,I would like to know if your childhood-self has ever expressed it towards other people.,1.0,22,0.7565772533416748,0
"I appreciate you sharing this with me. I hope you don't mind me asking whether your childhood-self experienced some serious illness or bad things like physical or mental abuse when they were little? I understand that thinking about difficult events can be uncomfortable at times, but I will help you deal with difficult emotions and give you some suggestions later.",I want you to know that I will help you deal with difficult events if you don't mind.,1.0,49,0.5524388551712036,0
"Thank you for telling me how you feel. I have the impression that you are {} today, is this correct? Please correct me if I am wrong.","If I am wrong, please correct me.",0.0,25,0.521581768989563,0
"I'm so sorry, I'd love to understand better how you're feeling. Please give me a bit of help to make sure I do understand, you can select from this list of emotions the one that best describes what you're feeling: If so please let me know by selecting it:","I'd love to help you understand how you're feeling, please let me know if you want me to help.",2.0,42,0.6584382057189941,0
"Thank you for sharing this with me, I understand it can be difficult. I would like to ask you if your childhood-self feels depressed or feels like being a failure from time to time.","Thank you for sharing, I understand it can be difficult.",1.0,25,0.5301862955093384,0
"I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? If so, I hope it wasn't too difficult for you.","I hope it wasn't too difficult for you, I'm so sorry to hear that.",2.0,29,0.8092204332351685,0
"I'm sorry, that must have been hard. Was the event that caused these feelings recent, or was it in the distant past? I hope you did not suffer too much from this event.","I'm sorry, but I don't know if it was the recent event or the past event.",1.0,28,0.6012341380119324,0
"I'm very sorry that you are going through this. Did you try to complete protocol 9 and it resulted in reawakening some bad feelings due to things that happened in the recent past? If this happened, I hope you didn't suffer too much from that exercise.","I'm sorry that you're going through this, but did you attempt to complete protocol 9 in order to make up for things that happened in the past?",2.0,30,0.73323655128479,0
"I understand it can be difficult. Have you recently attempted protocol 10 and found this reignited unmanageable emotions as a result of old events? If this happened, I hope you didn't suffer too much from that exercise.",I hope you didn't suffer too much from that exercise because it can be difficult.,2.0,33,0.6047468185424805,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. If you don't mind I have a few more questions that will further help me understand the situation.","Please bear with me while I investigate, I have a few more questions that will help me understand the situation.",1.0,18,0.7495875358581543,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think that {} holds some negative feelings toward your childhood-self?","Thank you so much for sharing, I really appreciate it, I'm in tune with your emotion and we will understand how to overcome it.",2.0,13,0.7812178730964661,1
"Brilliant! I am happy to hear that you are feeling great now. I am sorry to bother you, but my job is to help people better handle difficult emotions. Are you interested in understanding your negative emotions you've had in the past? Could I kindly ask you to recall a painful episode when you had difficult emotions?","I am sorry to bother you, but my job is to help people deal with difficult emotions.",2.0,42,0.6876353025436401,0
"Emotions can be difficult to overcome. Based on what you've told me, I've selected some protocols that may be helpful to you. Would you be interested in trying any of them by any chance?",Would you be interested in trying any of the protocols?,0.0,26,0.43999701738357544,0
"You've done so well with this. Could you tell me if you are feeling better or worse after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ",Can you tell me if the protocol helped you or not?,1.0,34,0.7423959970474243,0
I'm glad the protocol was able to help. Would you like to try something new now? ,Would you like to try something new?,0.0,10,0.4835723638534546,0
"That's ok, not everyone feels better after the first one. How about we try another one and see how we get on with that one? ",Not everyone feels better after the first one.,0.0,18,0.6771914958953857,0
"I am sorry that based on the information given, I cannot detect any defense mechanism in your case. Would you like to play it again to give us more information or end the conversation here?","I am sorry, but I can't detect any defense mechanism in your case, would you like to play it again?",1.0,21,0.7684147357940674,0
Thanks for that. I know this may be hard for you to discuss but your information has been very useful. May I ask if you had a real fight with {}?,I would like to know if you had a fight with.,0.0,24,0.591177761554718,0
Thank you very much for this. It helps me understand what you've been going through.  Has your childhood-self been overly friendly towards {}?,"Thank you so much for this, it helps me understand what you've been through.",2.0,12,0.5653396844863892,0
"Thank you, I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Did your childhood-self feel toward {} similar to any of their primary caregivers (parents or relatives who took on most of them care during childhood)?","I know it isn't always easy, but anything you can tell me will help me understand your situation.",2.0,29,0.5679212808609009,0
"Thanks for your response. I would really like to understand your emotion better and give you a hand. With regard to {}, does your childhood-self behaviors seem more childlike or primitive?",I want to understand your emotion better and give you a hand.,1.0,20,0.6367448568344116,0
Thanks for your trust and patience so far. You did an excellent job! Have your childhood-self interacted with anyone else that caused this negative emotion?,Have you ever interacted with anyone else that caused this negative emotion?,0.0,15,0.68548184633255,0
"I understand. Thanks for being open with me. Do you think that your childhood-self does not take out your {} towards {}, but towards another different person?","I understand, but do you believe that your childhood self takes out your  towards another person?",1.0,18,0.8145206570625305,1
"Thank you, I really appreciate your cooperation. I know thinking about events where you suffered can be uncomfortable at times. But may I ask, has your childhood-self gone through some serious illness or maybe trauma, such as suffering from physical, sexual or psychological abuse?","I appreciate your cooperation, but I would like to know if you have gone through any trauma or illness as a child.",2.0,36,0.7602198123931885,0
Thank you for that. Am I correct in thinking that you are feeling {} right now? Please feel free to correct me if not.,I'm not sure if I'm correct in thinking that you're feeling good right now.,1.0,18,0.638917863368988,0
"My apologies. Please give me a bit of help to make sure I do understand, you can select from this list of emotions the one that best describes what you're feeling: If so please let me know by selecting it:","Please give me a bit of help to make sure I understand, you can select from a list of emotions that best describes what you're feeling, if so please let me know.",2.0,12,0.8974118232727051,0
"Okay, thank you for that. Can you please tell me that if your childhood-self has felt depressed or like being a failure from time to time.",Can you tell me if you have felt depressed or like a failure as a child?,1.0,15,0.80229651927948,0
I'm so sorry to hear that. Was there something in particular that happened to cause you to feel this way? Feel free to tell me openly.,"I'm so sorry to hear that, but do you know what made you feel that way?",2.0,18,0.7479251623153687,0
"I'm sorry, that must have been hard. Was the event that caused these feelings recent, or was it in the distant past? Either way, I hope it wasn't too traumatic for you.","I'm sorry, but I don't know if it was the recent event or the distant past that caused these feelings.",2.0,27,0.771335244178772,0
"I'm very sorry that you are going through this. May I ask if you have tried protocol 9 to better understand the emotions you felt, but it was just too painful to get through? If this happened, I hope you didn't suffer too much from that exercise.","If this happened, I hope you didn't suffer too much from that exercise.",2.0,34,0.6099268198013306,0
"I understand it can be difficult. Were you recently attempting to move forward from this past event with protocol 10 and did the trauma you revisited become too difficult to deal with? If this happened, I hope you didn't suffer too much from that exercise.",I hope you didn't suffer too much from that exercise because it can be difficult.,2.0,41,0.6223834156990051,0
"I am sorry that you are hurting, please bear with me while I try to investigate this further. I would like to better understand what happened by asking some follow-up questions.","Please bear with me while I investigate, I would like to better understand what happened.",2.0,19,0.6999071836471558,0
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think that {} had negative feelings toward your childhood-self?","Thank you so much for sharing, I really appreciate it, I'm in tune with your emotion and we will understand how to overcome it.",2.0,12,0.7728290557861328,1
"Brilliant, I’m glad to hear that! I am sorry to bother you, but are you interested in understanding your negative emotions you've had in the past? If it's okay to proceed, can you please recall a painful episode when you had difficult emotions?","I am sorry to bother you, but are you interested in understanding your negative emotions in the past?",2.0,25,0.7129889130592346,0
It is not easy to overcome difficult emotions. I'll give you some advice on how to deal with negative emotions based on what you’ve told me. Are you interested in trying any of them by any chance?,I will give you some advice on how to deal with negative emotions based on what you have told me.,1.0,22,0.8311245441436768,0
"You've done so well with this. How are you feeling after having taken the protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","I hope the protocol helped you, but I'm not sure if that's the case.",2.0,24,0.7399047017097473,0
I'm glad the protocol was able to help. Would it make you feel even better to attempt other protocols? ,Would it make you want to try other protocols?,0.0,12,0.7562323212623596,0
"That's ok, not everyone feels better after the first one. Would you like to attempt another suggestion instead? ","Not everyone feels better after the first one, would you like to try another suggestion?",1.0,8,0.906252384185791,0
